file,manual_id
S20210222T093019623+0100_E20210222T100014671+0100___t00452s__conf0.92.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t00482s__conf0.55.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t00539s__conf0.56.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t00549s__conf0.76.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t00550s__conf0.81.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t00553s__conf0.82.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t00554s__conf0.97.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t00562s__conf0.86.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t00563s__conf1.00.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t00617s__conf0.78.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t01543s__conf0.96.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t01552s__conf0.76.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t01574s__conf0.96.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t01611s__conf0.84.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t01682s__conf0.76.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t01731s__conf0.88.wav,Noise
S20210222T093019623+0100_E20210222T100014671+0100___t01788s__conf0.64.wav,Noise
S20210222T100000534+0100_E20210222T102955583+0100___t00458s__conf0.49.wav,Noise
S20210222T100000534+0100_E20210222T102955583+0100___t01061s__conf0.55.wav,Noise
S20210222T100000534+0100_E20210222T102955583+0100___t01580s__conf0.56.wav,Noise
S20210222T100019562+0100_E20210222T103014610+0100___t01374s__conf0.99.wav,Noise
S20210222T100019562+0100_E20210222T103014610+0100___t01433s__conf0.56.wav,Noise
S20210222T100019562+0100_E20210222T103014610+0100___t01505s__conf0.97.wav,Noise
S20210222T100019562+0100_E20210222T103014610+0100___t01598s__conf0.81.wav,Noise
S20210222T100019562+0100_E20210222T103014610+0100___t01750s__conf0.98.wav,Noise
S20210222T100019562+0100_E20210222T103014610+0100___t01768s__conf0.99.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00004s__conf0.62.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00005s__conf0.71.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00006s__conf0.52.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00013s__conf0.61.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00017s__conf0.56.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00021s__conf0.84.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00027s__conf0.52.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00056s__conf0.73.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00057s__conf0.84.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00065s__conf0.75.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00066s__conf0.97.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00067s__conf0.98.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00074s__conf0.74.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00075s__conf0.90.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00076s__conf0.74.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00077s__conf0.65.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00078s__conf0.62.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00079s__conf0.49.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00080s__conf0.86.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00081s__conf0.78.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00082s__conf0.89.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00083s__conf0.94.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00084s__conf0.98.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00085s__conf0.98.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00100s__conf0.66.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00101s__conf0.68.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00102s__conf0.51.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00103s__conf0.65.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00104s__conf0.69.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00105s__conf0.79.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00106s__conf0.63.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00116s__conf0.59.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00127s__conf0.53.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00128s__conf0.75.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00155s__conf0.74.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00156s__conf0.80.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00157s__conf0.80.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00158s__conf0.56.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00164s__conf0.56.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00168s__conf0.75.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00174s__conf0.62.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00176s__conf0.73.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00177s__conf0.74.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00178s__conf0.82.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00182s__conf0.58.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00184s__conf0.71.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00185s__conf0.85.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00186s__conf0.89.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00187s__conf0.96.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00188s__conf0.85.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00191s__conf0.75.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00197s__conf0.73.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00198s__conf0.88.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00199s__conf0.71.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00200s__conf0.61.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00201s__conf0.78.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00202s__conf0.55.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00203s__conf0.54.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00205s__conf0.66.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00206s__conf0.72.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00212s__conf0.80.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00213s__conf0.77.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00214s__conf0.92.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00215s__conf0.89.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00216s__conf0.66.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00218s__conf0.85.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00220s__conf0.54.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00221s__conf0.64.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00222s__conf0.81.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00223s__conf0.92.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00224s__conf0.76.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00229s__conf0.62.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00230s__conf0.95.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00232s__conf0.98.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00233s__conf0.98.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00234s__conf0.94.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00237s__conf0.75.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00239s__conf0.52.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00240s__conf0.80.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00241s__conf0.85.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00242s__conf0.85.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00243s__conf0.69.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00244s__conf0.97.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00245s__conf0.97.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00247s__conf0.97.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00248s__conf0.63.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00250s__conf0.81.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00254s__conf0.53.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00256s__conf0.58.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00257s__conf0.60.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00258s__conf0.53.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00259s__conf0.77.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00260s__conf0.78.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00263s__conf0.88.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00265s__conf0.94.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00268s__conf0.72.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00269s__conf0.68.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00270s__conf1.00.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00271s__conf0.89.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00272s__conf0.61.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00276s__conf0.77.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00277s__conf0.98.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00278s__conf0.96.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00280s__conf0.53.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00281s__conf0.97.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00282s__conf0.88.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00283s__conf0.69.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00284s__conf0.68.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00285s__conf0.81.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00297s__conf0.50.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00301s__conf0.58.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00305s__conf0.76.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00306s__conf0.75.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00307s__conf0.72.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00308s__conf0.71.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00309s__conf0.66.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00310s__conf0.88.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00311s__conf0.52.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00312s__conf0.58.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00314s__conf0.84.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00315s__conf0.73.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00317s__conf0.65.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00318s__conf0.73.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00319s__conf0.74.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00320s__conf0.84.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00321s__conf0.62.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00325s__conf0.72.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00328s__conf0.82.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00332s__conf0.70.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00333s__conf0.71.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00334s__conf0.95.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00335s__conf0.81.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00336s__conf0.92.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00337s__conf0.96.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00338s__conf0.93.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00339s__conf0.75.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00340s__conf0.87.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00341s__conf0.63.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00342s__conf0.51.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00343s__conf0.67.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00344s__conf0.69.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00346s__conf0.83.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00353s__conf0.50.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00354s__conf0.90.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00355s__conf0.84.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00356s__conf0.67.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00358s__conf0.49.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00360s__conf0.77.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00361s__conf0.85.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00362s__conf0.81.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00364s__conf0.95.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00365s__conf0.75.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00368s__conf0.58.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00369s__conf0.67.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00370s__conf0.86.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00371s__conf0.86.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00372s__conf0.91.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00373s__conf0.65.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00375s__conf0.89.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00376s__conf0.91.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00377s__conf0.70.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00380s__conf0.75.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00386s__conf0.93.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00387s__conf0.95.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00389s__conf0.83.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00390s__conf0.62.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00409s__conf0.67.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00410s__conf0.72.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00411s__conf0.84.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00412s__conf0.66.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00413s__conf0.77.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00416s__conf0.90.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00417s__conf0.83.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00419s__conf0.51.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00420s__conf0.74.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00421s__conf0.83.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00424s__conf0.56.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00425s__conf0.90.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00426s__conf0.91.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00427s__conf0.78.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00429s__conf0.59.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00430s__conf0.67.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00431s__conf0.95.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00432s__conf0.80.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00434s__conf0.83.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00437s__conf0.53.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00438s__conf0.52.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00441s__conf0.63.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00442s__conf0.72.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00446s__conf0.70.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00447s__conf0.83.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00448s__conf0.89.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00454s__conf0.56.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00455s__conf0.56.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00457s__conf0.51.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00466s__conf0.67.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00467s__conf0.90.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00468s__conf0.88.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00469s__conf0.88.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00472s__conf0.65.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00473s__conf0.66.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00477s__conf0.50.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00478s__conf0.90.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00480s__conf0.82.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00481s__conf0.85.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00482s__conf0.95.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00483s__conf0.72.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00484s__conf0.52.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00485s__conf0.83.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00486s__conf0.89.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00487s__conf0.57.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00488s__conf0.80.wav,Noise
S20210222T100734232+0100_E20210222T102955649+0100___t00489s__conf0.56.wav,Noise
